Id,Year,New Or Old,Name,Address,Production Origin,Color,Fuel,Car Gearbox,Used (kilomet),Price
4458544,2022,Xe mới,"Honda HRV RS",Vĩnh Phúc,Xe nhập khẩu,màu xám,"máy xăng 1.5 L",số tự động,0,871 Triệu
4669162,2022,Xe mới,"Ford Everest Titanium Plus 2.0L 4x4 AT",Ninh Thuận,Xe nhập khẩu,màu nâu,"máy dầu 2.0 L",số tự động,0,1 Tỷ 445 Triệu
4311972,2019,Xe cũ,"Lexus RX 350",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.5 L",số tự động,18000,3 Tỷ 950 Triệu
4606256,2022,Xe mới,"BMW X4 xDrive20i M Sport",TP HCM,Xe nhập khẩu,màu xanh,"máy xăng 2.0 L",số tự động,0,3 Tỷ 499 Triệu
4690019,2019,Xe cũ,"Toyota Fortuner 2.8V 4x4 AT",Hải Phòng,Xe nhập khẩu,màu đen,"máy dầu 2.8 L",số tự động,60000,1 Tỷ 160 Triệu
4760679,2011,Xe cũ,"BMW 3 Series 325i",TP HCM,Xe nhập khẩu,màu đồng,"máy xăng 2.5 L",số tự động,80000,459 Triệu
4826676,2010,Xe cũ,"Lexus RX 350 AWD",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.5 L",số tự động,50000,1 Tỷ 145 Triệu
4314521,2020,Xe cũ,"Toyota Land Cruiser 4.6 V8",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 4.6 L",số tự động,15000,4 Tỷ 920 Triệu
4774309,2009,Xe cũ,"Lexus RX 350 AWD",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 3.5 L",số tự động,100000,899 Triệu
4539053,2016,Xe cũ,"Ford Ranger Wildtrak 3.2L 4x4 AT",Hà Nội,Xe nhập khẩu,màu đỏ,"máy dầu 3.2 L",số tự động,61000,628 Triệu
4660986,2021,Xe cũ,"Toyota Hilux 2.4L 4x2 AT",Hà Nội,Xe nhập khẩu,màu đỏ,"máy dầu 2.4 L",số tự động,12000,715 Triệu
4836057,2020,Xe cũ,"Mazda CX5 2.0 Luxury",TP HCM,Xe lắp ráp trong nước,màu xanh,"máy xăng 2.0 L",số tự động,33000,725 Triệu
4743400,2017,Xe cũ,"Mercedes Benz S class S450L",Hà Nội,Xe lắp ráp trong nước,màu nâu,"máy xăng 3.0 L",số tự động,35000,3 Tỷ 150 Triệu
4772094,2010,Xe cũ,"Lexus RX 350 AWD",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.5 L",số tự động,10000,1 Tỷ 150 Triệu
4549597,2020,Xe cũ,"Hyundai SantaFe Premium 2.2L HTRAC",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.2 L",số tự động,30000,1 Tỷ 35 Triệu
4657984,2009,Xe cũ,"BMW X6 ActiveHybrid",TP HCM,Xe nhập khẩu,màu đen,"xe hybrid 4.4 L",số tự động,39000,1 Tỷ 450 Triệu
4725986,2020,Xe cũ,"Honda Civic RS 1.5 AT",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 1.5 L",số tự động,26000,785 Triệu
4822713,2021,Xe cũ,"Toyota Corolla Cross 1.8V",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 1.8 L",số tự động,20000,829 Triệu
4661776,2021,Xe cũ,"Hyundai Tucson 2.0 AT Đặc biệt",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,27000,899 Triệu
4819244,2020,Xe cũ,"Ford EcoSport Titanium 1.5L AT",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,23000,565 Triệu
4808245,2020,Xe cũ,"Mazda BT50 Luxury 2.2L 4x2 AT",Ninh Bình,Xe nhập khẩu,màu trắng,"máy dầu 2.2 L",số tự động,35000,599 Triệu
4800688,2021,Xe cũ,"Mitsubishi Outlander Premium 2.0 CVT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,28000,800 Triệu
4839040,2022,Xe cũ,"Toyota Prado VX 2.7L",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.7 L",số tự động,5000,3 Tỷ 90 Triệu
4260540,2022,Xe mới,"Hyundai SantaFe Cao cấp 2.2L HTRAC",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy dầu 2.2 L",số tự động,0,1 Tỷ 288 Triệu
4029629,2019,Xe cũ,"Mercedes Benz GLC 300 4Matic",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,16000,1 Tỷ 660 Triệu
4828297,2016,Xe cũ,"BMW 5 Series 528i",Hà Nội,Xe nhập khẩu,màu nâu,"máy xăng 2.0 L",số tự động,70000,1 Tỷ 180 Triệu
4638765,2017,Xe cũ,"Mazda 6 2.0L Premium",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,30000,660 Triệu
4820601,2022,Xe mới,"Hyundai Creta Tiêu chuẩn 1.5 AT",Hà Nội,Xe nhập khẩu,màu vàng,"máy xăng 1.5 L",số tự động,0,580 Triệu
4747667,2022,Xe mới,"Toyota Veloz Cross Top 1.5 CVT",TP HCM,Xe nhập khẩu,màu đỏ,"máy xăng 1.5 L",số tự động,0,698 Triệu
4032723,2022,Xe mới,"Hyundai Accent 1.4 AT Đặc Biệt",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.4 L",số tự động,0,488 Triệu
4310229,2022,Xe mới,"Honda CRV L",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy xăng 1.5 L",số tự động,0,984 Triệu
4774061,2020,Xe cũ,"Toyota Corolla Cross 1.8G",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 1.8 L",số tự động,7000,760 Triệu
4398914,2023,Xe mới,"Honda CRV E",Hà Nội,Xe lắp ráp trong nước,màu xám,"máy xăng 1.5 L",số tự động,0,870 Triệu
4616539,2023,Xe mới,"Mitsubishi Pajero Sport 2.4D 4x4 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy dầu 2.4 L",số tự động,0,1 Tỷ 245 Triệu
4711186,2021,Xe cũ,"Hyundai Tucson 2.0 AT Đặc biệt",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,30000,860 Triệu
4745600,2016,Xe cũ,"Kia Sorento DATH",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.2 L",số tự động,76000,685 Triệu
4838311,2023,Xe mới,"Toyota Vios 1.5E CVT",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng",số tự động,0,512 Triệu
4826139,2018,Xe cũ,"Mercedes Benz E class E250",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,25000,1 Tỷ 580 Triệu
4492883,2022,Xe mới,"Kia Carnival Signature 3.5G",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy xăng 3.5 L",số tự động,0,1 Tỷ 869 Triệu
4663455,2020,Xe cũ,"Ford Ranger XLS 2.2L 4x2 AT",Hà Nội,Xe nhập khẩu,màu vàng,"máy dầu 2.2 L",số tự động,50000,615 Triệu
4619880,2022,Xe mới,"Mercedes Benz C class C200 Avantgarde",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 1.5 L",số tự động,0,1 Tỷ 606 Triệu
4709662,2018,Xe cũ,"Mazda 3 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,50000,540 Triệu
4666703,2022,Xe mới,"Hyundai Tucson 2.0 AT Tiêu chuẩn",TP HCM,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,0,830 Triệu
4664923,2016,Xe cũ,"Mazda 2 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,395,405 Triệu
4827405,2022,Xe mới,"Toyota Corolla Cross 1.8V",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 1.8 L",số tự động,0,820 Triệu
3201554,2022,Xe mới,"Suzuki XL7 1.5 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,0,599 Triệu
4813427,2022,Xe cũ,"Nissan Navara Pro-4X 2.3 AT 4WD",Hà Nội,Xe nhập khẩu,màu đen,"máy dầu 2.3 L",số tự động,10000,820 Triệu
4816581,2016,Xe cũ,"Kia Morning Si AT",Hà Nội,Xe lắp ráp trong nước,màu vàng,"máy xăng 1.25 L",số tự động,68000,299 Triệu
4830352,2021,Xe cũ,"Mercedes Benz E class E200 Exclusive",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,27000,1 Tỷ 999 Triệu
4825042,2017,Xe cũ,"Mazda 3 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,42000,485 Triệu
4751219,2022,Xe mới,"VinFast VF5",TP HCM,Xe lắp ráp trong nước,màu cam,"xe điện",số tự động,0,458 Triệu
4276500,2022,Xe mới,"VinFast VF e34 AT",Đăk Lăk,Xe lắp ráp trong nước,màu đỏ,"xe điện",số tự động,0,690 Triệu
4711687,2023,Xe mới,"BMW X3 xDrive30i M Sport",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,0,2 Tỷ 349 Triệu
3724676,2022,Xe mới,"Honda City RS 1.5 AT",TP HCM,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,0,604 Triệu
3495659,2023,Xe mới,"Toyota Fortuner 2.4G 4x2 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.4 L",số tự động,0,998 Triệu
4678038,2022,Xe mới,"BMW X6 xDrive40i M Sport",TP HCM,Xe nhập khẩu,màu đen,"máy xăng 3.0 L",số tự động,0,5 Tỷ 49 Triệu
4839056,2014,Xe cũ,"Chevrolet Captiva LTZ 2.4 AT",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng 2.4 L",số tự động,79500,399 Triệu
4725952,2023,Xe mới,"Ford Ranger XLS 2.0L 4x2 MT",TP HCM,Xe lắp ráp trong nước,màu nâu,"máy dầu 2.2 L",số tay,0,585 Triệu
4271620,2022,Xe mới,"Mitsubishi Outlander Premium 2.0 CVT",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,0,950 Triệu
4031375,2022,Xe mới,"Kia K5 Luxury 2.0 AT",TP HCM,Xe lắp ráp trong nước,màu xanh,"máy xăng 2.0 L",số tự động,0,929 Triệu
2990472,2022,Xe mới,"Mercedes Benz AMG GT 53 4Matic",TP HCM,Xe nhập khẩu,màu xám,"máy xăng 3.0 L",số tự động,0,6 Tỷ 719 Triệu
4665179,2020,Xe cũ,"Honda Brio RS",Bình Dương,Xe nhập khẩu,màu đỏ,"máy xăng 1.2 L",số tự động,20000,426 Triệu
4352663,2019,Xe cũ,"Lexus LX 570 Super Sport MBS",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 5.7 L",số tự động,40000,8 Tỷ 550 Triệu
4637172,2008,Xe cũ,"Lexus LX 570",TP HCM,Xe nhập khẩu,màu đen,"máy xăng 5.7 L",số tự động,152000,1 Tỷ 999 Triệu
3842139,2023,Xe mới,"Hyundai SantaFe Cao cấp 2.2L HTRAC",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy dầu 2.2 L",số tự động,0,1 Tỷ 250 Triệu
4646103,2022,Xe cũ,"Mercedes Benz GLC 300 4Matic",Hải Phòng,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,50,2 Tỷ 450 Triệu
4817171,2022,Xe mới,"Nissan Navara EL 2.3 AT 2WD Cao cấp",TP HCM,Xe nhập khẩu,màu xám,"máy dầu 2.3 L",số tự động,0,659 Triệu
4296014,2023,Xe mới,"Volvo XC60 Inscription B6 AWD",Hà Nội,Xe nhập khẩu,màu xám,"máy xăng 2.0 L",số tự động,0,2 Tỷ 320 Triệu
4609867,2016,Xe cũ,"Audi Q7 3.0 AT",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 3.0 L",số tự động,67000,1 Tỷ 986 Triệu
4509173,2020,Xe cũ,"Mazda CX5 2.0 Premium",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy xăng 2.0 L",số tự động,33000,800 Triệu
4756782,2021,Xe cũ,"Hyundai SantaFe Cao cấp 2.4L HTRAC",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.4 L",số tự động,16000,1 Tỷ 195 Triệu
4806513,2023,Xe mới,"Toyota Corolla altis 1.8G",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 1.8 L",số tự động,0,684 Triệu
4229189,2023,Xe mới,"Toyota Fortuner Legender 2.4L 4x2 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.4 L",số tự động,0,1 Tỷ 259 Triệu
4747097,2011,Xe cũ,"Mercedes Benz E class E250",Thái Nguyên,Xe lắp ráp trong nước,màu đen,"máy xăng 1.8 L",số tự động,13000,475 Triệu
4575786,2023,Xe mới,"Toyota Veloz Cross Top 1.5 CVT",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 1.5 L",số tự động,0,643 Triệu
4808991,2023,Xe mới,"VinFast VF8 Eco",Hà Nội,Xe lắp ráp trong nước,màu trắng,"xe điện",số tự động,0,857 Triệu
4835131,2020,Xe cũ,"Mercedes Benz GLC 200",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,35000,1 Tỷ 500 Triệu
4370321,2017,Xe cũ,"Audi A6 1.8 TFSI",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 1.8 L",số tự động,70000,1 Tỷ 280 Triệu
4821552,2018,Xe cũ,"BMW 7 Series 730Li",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,70000,2 Tỷ 750 Triệu
4805056,2017,Xe cũ,"Mercedes Benz C class C200",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,45000,950 Triệu
4772508,2009,Xe cũ,"Ford Ranger XLT 2.5L 4x4 MT",Lâm Đồng,Xe nhập khẩu,màu bạc,"máy dầu 2.5 L",số tay,190000,319 Triệu
4838423,2021,Xe cũ,"Audi Q8 55 TFSI S-Line Quattro",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.0 L",số tự động,8000,4 Tỷ 150 Triệu
4727120,2006,Xe cũ,"Lexus LS 460L",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 4.6 L",số tự động,100000,780 Triệu
4807084,2014,Xe cũ,"Toyota Land Cruiser VX 4.6 V8",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 4.6 L",số tự động,80000,2 Tỷ 260 Triệu
4833286,2011,Xe cũ,"Nissan Teana",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng",số tự động,100000,345 Triệu
4812504,2012,Xe cũ,"Toyota 86 2.0 AT",Hà Nội,Xe nhập khẩu,màu hồng,"máy xăng 2.0 L",số tự động,2000,1 Tỷ 450 Triệu
4815316,2023,Xe mới,"VinFast VF8 Plus",Hà Nội,Xe lắp ráp trong nước,màu xanh,"xe điện",số tự động,0,997 Triệu
4700136,2018,Xe cũ,"Ford Everest Titanium 2.0L 4x2 AT",Hà Nội,Xe nhập khẩu,màu đen,"máy dầu 2.0 L",số tự động,50000,960 Triệu
4648581,2021,Xe mới,"Rolls Royce Cullinan Black Badge",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng",số tự động,0,46 Tỷ
4513961,2022,Xe mới,"Subaru Forester 2.0i-S EyeSight",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 2.0 L",số tự động,0,1 Tỷ 29 Triệu
4539869,2022,Xe mới,"Hyundai Creta Cao cấp 1.5 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,0,695 Triệu
3967810,2022,Xe mới,"Mazda 6 Signature Premium 2.5 AT",TP HCM,Xe lắp ráp trong nước,màu xám,"máy xăng 2.5 L",số tự động,0,999 Triệu
4838959,2023,Xe mới,"Ford Everest Titanium 2.0L 4x2 AT",Hà Nội,Xe nhập khẩu,màu đỏ,"máy dầu 2.0 L",số tự động,0,1 Tỷ 235 Triệu
4818909,2022,Xe cũ,"Kia K3 Luxury 1.6 AT",Hải Phòng,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.6 L",số tự động,9000,639 Triệu
4657418,2012,Xe cũ,"Toyota Camry 2.5G",Hà Nội,Xe lắp ráp trong nước,màu bạc,"máy xăng 2.5 L",số tự động,85000,540 Triệu
4693780,2023,Xe mới,"Ford Territory Trend 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,0,822 Triệu
3271310,2022,Xe mới,"Mitsubishi Attrage 1.2 CVT",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 1.2 L",số tự động,0,465 Triệu
4838820,2023,Xe mới,"Ford Transit Tiêu chuẩn",Hà Nội,Xe lắp ráp trong nước,màu ghi,"máy dầu 2.2 L",số tay,0,810 Triệu
4810633,2014,Xe cũ,"Toyota Prado TXL 2.7L",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.7 L",số tự động,66666,1 Tỷ 150 Triệu
4805380,2022,Xe cũ,"Kia K3 Luxury 1.6 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,6000,635 Triệu
4768011,2019,Xe cũ,"VinFast Lux SA 2.0 Premium 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu nâu,"máy xăng 2.0 L",số tự động,65000,850 Triệu
4683618,2010,Xe cũ,"Toyota Prado TXL 4.0 V6",TP HCM,Xe nhập khẩu,màu đen,"máy xăng 4.0 L",số tự động,150000,1 Tỷ 200 Triệu
4437399,2022,Xe mới,"Hyundai i10 1.2 AT",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.25 L",số tự động,0,410 Triệu
4783509,2003,Xe cũ,"Nissan Quest SL 3.5 V6",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 3.5 L",số tự động,116000,530 Triệu
4479643,2022,Xe mới,"Ford Everest Titanium",TP HCM,Xe nhập khẩu,màu đỏ,"máy dầu",số tự động,0,1 Tỷ 286 Triệu
2022288,2022,Xe mới,"Toyota Fortuner 2.8V 4x4 AT",Nam Định,Xe nhập khẩu,màu đen,"máy dầu 2.8 L",số tự động,0,1 Tỷ 423 Triệu
4827379,2018,Xe cũ,"Mazda 3 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,45000,555 Triệu
4739044,2021,Xe cũ,"Mitsubishi Outlander Premium 2.0 CVT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,30000,860 Triệu
3677542,2023,Xe mới,"MG ZS Standard 1.5 AT 2WD",Đồng Nai,Xe nhập khẩu,màu đen,"máy xăng 1.5 L",số tự động,0,528 Triệu
4830386,2016,Xe cũ,"LandRover Range Rover Autobiography LWB 5.0",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 5.0 L",số tự động,40000,5 Tỷ 330 Triệu
4700161,2018,Xe cũ,"Mercedes Benz E class E250",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,50000,1 Tỷ 650 Triệu
4609893,2021,Xe cũ,"Mercedes Benz GLC 200 4Matic",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,22000,1 Tỷ 899 Triệu
4621510,2019,Xe cũ,"Hyundai SantaFe Premium 2.2L HTRAC",Hà Nội,Xe lắp ráp trong nước,màu vàng,"máy dầu 2.2 L",số tự động,41000,1 Tỷ 19 Triệu
4553594,2021,Xe cũ,"Toyota Corolla Cross 1.8V",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 1.8 L",số tự động,20007,920 Triệu
4595924,2022,Xe mới,"Ford Explorer Limited 2.3L EcoBoost",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 2.3 L",số tự động,0,2 Tỷ 399 Triệu
4575415,2022,Xe mới,"Mazda CX8 Premium",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.5 L",số tự động,0,1 Tỷ 169 Triệu
4686194,2022,Xe mới,"Kia K3 Premium 1.6 AT",Bình Dương,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,0,654 Triệu
4832090,2020,Xe cũ,"Toyota Corolla Cross 1.8V",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 1.8 L",số tự động,6800,795 Triệu
4771494,2009,Xe cũ,"Honda CRV 2.4 AT",Hà Nội,Xe lắp ráp trong nước,màu xám,"máy xăng 2.4 L",số tự động,60000,395 Triệu
4620907,2020,Xe cũ,"Hyundai Elantra 2.0 AT",Lâm Đồng,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,45000,555 Triệu
4839003,2023,Xe mới,"Ford Ranger XLS 2.0L 4x2 MT",TP HCM,Xe lắp ráp trong nước,màu đen,"máy dầu 2.2 L",số tay,0,627 Triệu
4200020,2023,Xe mới,"Ford Transit Tiêu chuẩn",TP HCM,Xe lắp ráp trong nước,màu bạc,"máy dầu 2.2 L",số tay,0,820 Triệu
4039122,2022,Xe mới,"Subaru Forester 2.0i-L",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 2.0 L",số tự động,0,840 Triệu
4724506,2010,Xe cũ,"Ford Escape XLS 2.3L 4x2 AT",Thái Bình,Xe lắp ráp trong nước,màu vàng,"máy xăng 2.3 L",số tự động,99000,310 Triệu
4688149,2016,Xe cũ,"BMW 5 Series 520i",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 2.0 L",số tự động,75600,1 Tỷ 30 Triệu
4119795,2016,Xe cũ,"Lexus LX 570",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 5.7 L",số tự động,60000,6 Tỷ 479 Triệu
4655922,2012,Xe cũ,"Audi Q7 3.0 AT",Hà Nội,Xe nhập khẩu,màu bạc,"máy xăng 3.0 L",số tự động,70000,940 Triệu
4741362,2022,Xe cũ,"Hyundai Tucson 2.0 AT CRDi Đặc biệt",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.0 L",số tự động,9000,1 Tỷ 80 Triệu
4276980,2022,Xe mới,"Toyota Vios E CVT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,0,487 Triệu
4822357,2015,Xe cũ,"Kia Morning EX",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.25 L",số tay,12000,210 Triệu
4732542,2017,Xe cũ,"Mazda 2 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,40000,445 Triệu
4560101,2017,Xe cũ,"Ford Ranger XLS 2.2L 4x2 AT",Hà Nội,Xe nhập khẩu,màu xanh,"máy dầu 2.2 L",số tự động,8000,539 Triệu
4669820,2019,Xe cũ,"Kia Cerato 1.6 AT Luxury",Bắc Giang,Xe lắp ráp trong nước,màu đen,"máy xăng 1.6 L",số tự động,27000,555 Triệu
4151067,2022,Xe mới,"Subaru Forester 2.0i-L",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 2.0 L",số tự động,0,869 Triệu
4040674,2022,Xe mới,"Kia Carnival Premium 2.2D",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy dầu 2.2 L",số tự động,0,1 Tỷ 419 Triệu
4630764,2016,Xe cũ,"Toyota Corolla altis 1.8G AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 1.8 L",số tự động,80000,575 Triệu
3821367,2022,Xe mới,"Hyundai SantaFe Tiêu chuẩn 2.2L",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.2 L",số tự động,0,1 Tỷ 108 Triệu
4475320,2011,Xe cũ,"Toyota Highlander SE 2.7",Hà Nội,Xe nhập khẩu,màu vàng,"máy xăng 2.7 L",số tự động,110000,835 Triệu
4815132,2023,Xe mới,"VinFast VF8 Plus",Hà Nội,Xe lắp ráp trong nước,màu cam,"xe điện",số tự động,0,957 Triệu
4827424,2016,Xe cũ,"Mercedes Benz GL GL 500 4Matic",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 4.7 L",số tự động,50000,2 Tỷ 480 Triệu
4811956,2022,Xe mới,"VinFast VF8 Eco",TP HCM,Xe lắp ráp trong nước,màu xanh,"xe điện",số tự động,0,1 Tỷ 57 Triệu
4376836,2016,Xe cũ,"Chevrolet Colorado High Country 2.8L 4x4 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy dầu 2.8 L",số tự động,68000,485 Triệu
4776910,2022,Xe mới,"Lexus LX 600 Vip",Hà Nội,Xe nhập khẩu,màu xám,"máy xăng 3.4 L",số tự động,0,14 Tỷ 150 Triệu
4398966,2023,Xe mới,"Honda City RS 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,0,555 Triệu
4839005,2021,Xe cũ,"Toyota Hilux 2.4L 4x2 AT",Hà Nội,Xe nhập khẩu,màu cam,"máy dầu 2.4 L",số tự động,50000,695 Triệu
4763749,2007,Xe cũ,"Mitsubishi Pajero 3.5",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 3.5 L",số tay,140000,295 Triệu
4816277,2023,Xe mới,"Kia K3 Luxury 1.6 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,0,649 Triệu
4776988,2021,Xe cũ,"Porsche Macan S",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.0 L",số tự động,1396,5 Tỷ 370 Triệu
4817225,2017,Xe cũ,"Chevrolet Colorado Centennial 2.8L 4x4 AT",TP HCM,Xe nhập khẩu,màu trắng,"máy dầu 2.8 L",số tự động,90000,520 Triệu
4823913,2019,Xe cũ,"Kia Cerato 2.0 AT Premium",Bà Rịa Vũng Tàu,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,33000,559 Triệu
4826335,2016,Xe cũ,"Mercedes Benz GLC 300 4Matic",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,90000,1 Tỷ 180 Triệu
4828172,2009,Xe cũ,"Lexus RX 350",Đà Nẵng,Xe nhập khẩu,màu đen,"máy xăng 3.5 L",số tự động,56000,1 Tỷ 80 Triệu
4769163,2017,Xe cũ,"Mazda 3 1.5 AT",Bình Dương,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,70000,500 Triệu
4745294,2013,Xe cũ,"Ford Everest 2.5L 4x2 MT",Phú Thọ,Xe lắp ráp trong nước,màu ghi,"máy dầu 2.5 L",số tay,100000,465 Triệu
4819964,2020,Xe cũ,"Toyota Corolla altis 1.8G AT",Bà Rịa Vũng Tàu,Xe lắp ráp trong nước,màu nâu,"máy xăng 1.8 L",số tự động,33000,639 Triệu
3218304,2023,Xe mới,"Ford Ranger Wildtrak 2.0L 4x4 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.0 L",số tự động,0,930 Triệu
4507657,2016,Xe cũ,"Mazda 3 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,90000,456 Triệu
4504610,2022,Xe mới,"Mitsubishi Xpander 1.5 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,0,588 Triệu
